ID,Neighborhood,Latitude,Longitude,Listing Type,Price,Available Days per Year,Host Listings Count
49777274,Highland,39.76486,-105.01049,Entire home/apt,950.0,173,1
49781085,Five Points,39.75053787231445,-104.97647857666016,Entire home/apt,79.0,179,2
49834277,CBD,39.74383,-104.99034,Entire home/apt,106.0,176,2
49837322,Northeast Park Hill,39.763,-104.92006,Entire home/apt,155.0,362,1
49841433,Gateway - Green Valley Ranch,39.77623,-104.76748,Private room,32.0,365,16
49876049,East Colfax,39.74259,-104.90257,Entire home/apt,128.0,270,1
49893367,Five Points,39.7562,-104.98401,Entire home/apt,106.0,324,85
49910578,Athmar Park,39.705810546875,-105.02244567871094,Entire home/apt,160.0,74,1
49978713,City Park West,39.74663,-104.96611,Entire home/apt,102.0,268,1
49989094,Highland,39.7609,-105.02225,Entire home/apt,203.0,121,1
50014203,Whittier,39.7562,-104.96038,Entire home/apt,185.0,89,1
50016111,Athmar Park,39.69991,-105.01483,Private room,39.0,365,30
50046842,Stapleton,39.80034,-104.86673,Entire home/apt,114.0,328,1
50048133,Speer,39.71847,-104.98493,Entire home/apt,110.0,83,17
50053026,Baker,39.722763,-104.991074,Entire home/apt,241.0,165,2
50074405,Five Points,39.75243,-104.99079,Entire home/apt,164.0,179,1
50088800,Athmar Park,39.69995058552804,-105.01492665761384,Private room,40.0,365,30
50112897,Hale,39.73423,-104.93073,Entire home/apt,149.0,40,2
50115953,Gateway - Green Valley Ranch,39.79493,-104.76457,Entire home/apt,113.0,96,2
50119630,Sloan Lake,39.74902,-105.03672,Entire home/apt,67.0,267,1
50145040,Gateway - Green Valley Ranch,39.794891,-104.7674047,Entire home/apt,160.0,365,2
50155822,Stapleton,39.7965,-104.89118,Entire home/apt,329.0,180,1
50177701,Highland,39.75811,-105.017746,Entire home/apt,78.0,339,19
50178274,Highland,39.75811,-105.017746,Entire home/apt,70.0,352,19
50178287,Highland,39.75811,-105.017746,Entire home/apt,72.0,352,19
50178292,Highland,39.75811,-105.017746,Entire home/apt,76.0,346,19
50178319,Westwood,39.70803,-105.03355,Entire home/apt,93.0,359,1
50209185,Baker,39.71796,-104.99352,Entire home/apt,250.0,133,1
50225821,Cole,39.76971,-104.96579,Entire home/apt,70.0,349,1
50231415,Cole,39.76849,-104.96176,Entire home/apt,234.0,365,2
50247390,Highland,39.76882,-105.00139,Entire home/apt,75.0,194,1
50269689,Highland,39.758163,-105.015427,Entire home/apt,65.0,300,19
50270167,Highland,39.758202,-105.015572,Entire home/apt,140.0,340,19
50286858,West Highland,39.768501,-105.043167,Entire home/apt,316.0,90,1
50299373,Indian Creek,39.69174,-104.89469,Entire home/apt,101.0,364,14
50307598,Baker,39.71641,-104.99032,Entire home/apt,389.0,92,3
50308078,Highland,39.75811,-105.017746,Entire home/apt,65.0,349,19
50308768,West Highland,39.76371,-105.0297,Entire home/apt,249.0,271,1
50329528,Cheesman Park,39.73497,-104.97299,Private room,77.0,292,1
50329886,Sloan Lake,39.75545,-105.04355,Entire home/apt,94.0,163,1
50348223,Sloan Lake,39.75404,-105.05282,Entire home/apt,89.0,149,2
50348691,Cory - Merrill,39.68784,-104.95652,Entire home/apt,165.0,89,1
50383204,Globeville,39.780972463665805,-104.9816200738023,Private room,74.0,264,1
50397093,Cheesman Park,39.73708,-104.96943,Entire home/apt,118.0,355,1
50397256,Berkeley,39.77468,-105.04308,Entire home/apt,295.0,175,3
50404537,West Colfax,39.736767,-105.044228,Entire home/apt,51.0,119,1
50417342,Sunnyside,39.77271,-105.02318,Entire home/apt,146.0,143,1
50421563,Highland,39.757935,-105.01548,Entire home/apt,145.0,323,19
50442341,Villa Park,39.73125,-105.04379,Entire home/apt,199.0,337,1
50462328,Windsor,39.69696,-104.88212,Entire home/apt,207.0,58,1
50498614,Athmar Park,39.70175,-105.02033,Entire home/apt,99.0,363,1
50505937,Chaffee Park,39.79034,-105.01388,Entire home/apt,259.0,331,1
50541007,Skyland,39.7593,-104.94702,Private room,91.0,150,1
50552582,Northeast Park Hill,39.76468,-104.939503,Entire home/apt,270.0,67,2
50593240,Highland,39.757935,-105.01548,Entire home/apt,65.0,291,19
50595657,West Highland,39.76827,-105.03075,Entire home/apt,104.0,340,1
50596123,Union Station,39.75404,-104.99986,Entire home/apt,85.0,153,1
50613509,Highland,39.757935,-105.01548,Entire home/apt,65.0,352,19
50705203,Berkeley,39.77519607543945,-105.04425811767578,Entire home/apt,262.0,352,3
50718962,Regis,39.78455,-105.0603,Entire home/apt,63.0,120,2
50722235,Cole,39.76443,-104.96226,Entire home/apt,121.0,30,1
50741421,Union Station,39.75369,-105.00159,Entire home/apt,71.0,72,2
50749224,West Colfax,39.74204,-105.03553,Entire home/apt,90.0,11,3
50770834,Washington Park,39.70982,-104.96747,Entire home/apt,114.0,61,1
50777879,Lincoln Park,39.72753,-104.99819,Entire home/apt,295.0,10,1
50782268,West Colfax,39.73627,-105.0381,Entire home/apt,175.0,31,3
50790427,Jefferson Park,39.7529,-105.02175,Private room,114.0,300,1
50798471,Sloan Lake,39.75201,-105.02701,Entire home/apt,85.0,305,1
50808701,Washington Park West,39.7004,-104.97817,Entire home/apt,93.0,76,1
50826741,Gateway - Green Valley Ranch,39.77847,-104.78066,Private room,153.0,365,2
50834140,Whittier,39.75463,-104.96537,Entire home/apt,192.0,74,1
50838877,Five Points,39.75576,-104.99276,Entire home/apt,100.0,364,1
50848389,Highland,39.76417,-105.01563,Entire home/apt,172.0,269,1
50851260,Jefferson Park,39.75041,-105.02269,Entire home/apt,376.0,265,1
50891412,Hampden,39.65575804671879,-104.89122568067955,Private room,38.0,348,1
50894565,Cherry Creek,39.71282,-104.94098,Entire home/apt,94.0,121,6
50900979,Five Points,39.75569,-104.98718,Entire home/apt,130.0,13,2
50915504,Highland,39.757935,-105.01548,Entire home/apt,65.0,342,19
50920229,Capitol Hill,39.73491,-104.9757,Entire home/apt,95.0,89,17
50935273,CBD,39.74528,-104.99746,Entire home/apt,96.0,175,7
50951888,Sunnyside,39.77271,-105.01709,Entire home/apt,240.0,23,2
50980030,North Park Hill,39.75621,-104.90995,Entire home/apt,95.0,358,1
51002125,Valverde,39.72229,-105.02258,Entire home/apt,314.0,352,1
51021837,University Hills,39.66545,-104.92606,Entire home/apt,111.0,365,1
51068540,Highland,39.757935,-105.01548,Entire home/apt,65.0,335,19
51068542,Highland,39.757935,-105.01548,Entire home/apt,65.0,325,19
51078984,West Highland,39.76038,-105.04118,Entire home/apt,141.0,349,1
51085006,West Colfax,39.73793010477603,-105.04842888959551,Entire home/apt,139.0,47,1
51087546,Platt Park,39.68706,-104.98469,Entire home/apt,125.0,89,1
51093234,Cheesman Park,39.73737,-104.96774,Entire home/apt,595.0,236,1
51129956,Ruby Hill,39.68646,-105.01198,Entire home/apt,102.0,174,1
51130807,West Colfax,39.74307,-105.03638,Entire home/apt,155.0,364,1
51165511,Union Station,39.754948,-105.004288,Entire home/apt,130.0,42,1
51168803,Union Station,39.75517,-105.00424,Entire home/apt,129.0,187,4
51178297,Whittier,39.75852203,-104.96639252,Entire home/apt,196.0,90,42
51178600,Northeast Park Hill,39.76345,-104.91818,Entire home/apt,544.0,364,3
51184181,Berkeley,39.76948,-105.03952,Entire home/apt,125.0,180,6
51248585,Gateway - Green Valley Ranch,39.79246,-104.77989,Private room,51.0,361,3
51259946,Chaffee Park,39.78965,-105.02322,Entire home/apt,80.0,59,2
51261797,Cole,39.765053,-104.968102,Private room,120.0,365,3
51262150,Whittier,39.75625,-104.96281,Entire home/apt,86.0,353,1
51262523,North Capitol Hill,39.74413,-104.97915,Entire home/apt,69.0,334,1
51264684,Northeast Park Hill,39.76333,-104.91954,Entire home/apt,165.0,365,3
51268348,Cherry Creek,39.71447048853911,-104.94195065716036,Entire home/apt,279.0,365,1
51280785,Cheesman Park,39.73323,-104.96382,Entire home/apt,85.0,347,40
51288205,Cheesman Park,39.73308,-104.97116,Entire home/apt,170.0,89,17
51322079,Union Station,39.75528,-105.0043,Entire home/apt,167.0,353,10
51363929,Five Points,39.74982,-104.98457,Entire home/apt,239.0,292,1
51412825,Platt Park,39.68575,-104.98023,Entire home/apt,83.0,250,1
51413209,Westwood,39.70476,-105.03575,Entire home/apt,156.0,173,1
51434193,Fort Logan,39.63374328613281,-105.03495025634766,Entire home/apt,75.0,180,1
51465296,Barnum West,39.72397,-105.05212,Entire home/apt,143.0,356,1
51467665,Capitol Hill,39.73426,-104.98243,Entire home/apt,235.0,141,2
51487712,Westwood,39.70574,-105.04163,Private room,26.0,152,2
51494175,Baker,39.71342,-104.9903,Entire home/apt,61.0,248,8
51519362,Cole,39.76561,-104.95982,Entire home/apt,101.0,316,1
51540258,Five Points,39.75224,-104.98929,Entire home/apt,231.0,177,1
51542352,Skyland,39.75772,-104.95625,Entire home/apt,100.0,88,1
51544729,Cory - Merrill,39.68619,-104.95419,Entire home/apt,345.0,118,1
51565610,Washington Park,39.70271,-104.96615,Entire home/apt,99.0,347,2
51574411,Five Points,39.76109,-104.98013,Entire home/apt,133.0,358,1
51598114,Whittier,39.76161,-104.97074,Entire home/apt,107.0,5,1
51601522,Sunnyside,39.76933,-105.00199,Private room,73.0,20,2
51603081,Highland,39.757935,-105.01548,Entire home/apt,65.0,352,19
51603503,Washington Park West,39.70689,-104.98668,Entire home/apt,59.0,153,1
51654937,Gateway - Green Valley Ranch,39.78245258212174,-104.80040936364904,Private room,38.0,365,1
51688883,Villa Park,39.73254,-105.03256,Entire home/apt,63.0,73,1
51691184,College View - South Platte,39.66264,-105.02429,Entire home/apt,185.0,327,1
51694421,Five Points,39.75168,-104.97352,Entire home/apt,142.0,51,42
51731391,Virginia Village,39.67987,-104.92432,Entire home/apt,110.0,73,1
51735228,Berkeley,39.77268,-105.0421,Entire home/apt,438.0,74,42
51744912,Cheesman Park,39.73141,-104.97265,Entire home/apt,126.0,102,1
51745237,Five Points,39.76083,-104.97919,Entire home/apt,50.0,345,5
51749731,Highland,39.758327,-105.015556,Entire home/apt,72.0,356,19
51751657,Union Station,39.75353,-105.00579,Entire home/apt,140.0,137,1
51786350,CBD,39.74516,-104.99619,Entire home/apt,82.0,26,1
51787986,Union Station,39.7553,-105.00388,Entire home/apt,121.0,280,1
51794518,Highland,39.76024,-105.0165,Entire home/apt,1243.0,350,1
51798175,West Colfax,39.74076,-105.05158,Entire home/apt,96.0,234,2
51817726,East Colfax,39.74421,-104.88545,Entire home/apt,89.0,142,1
51819773,CBD,39.744720458984375,-104.9930648803711,Entire home/apt,120.0,55,3
51851545,Jefferson Park,39.75677,-105.02049,Entire home/apt,139.0,365,1
51858516,Stapleton,39.75483,-104.8564,Entire home/apt,190.0,317,2
51865380,Gateway - Green Valley Ranch,39.77646,-104.75393,Entire home/apt,96.0,164,4
51884978,Highland,39.757935,-105.01548,Entire home/apt,66.0,345,19
51884980,Highland,39.757935,-105.01548,Entire home/apt,65.0,308,19
51891750,Berkeley,39.77672,-105.0451,Entire home/apt,301.0,116,1
51917708,Washington Park West,39.70557,-104.981895,Entire home/apt,122.0,293,48
51924448,City Park West,39.74798,-104.97164,Entire home/apt,254.0,261,2
51944871,Skyland,39.75938,-104.95802,Entire home/apt,127.0,82,1
51969004,Highland,39.762794,-105.008026,Entire home/apt,1014.0,89,2
52011644,Washington Park West,39.71107,-104.97702,Entire home/apt,96.0,136,1
52024924,Regis,39.78652,-105.02782,Entire home/apt,87.0,337,6
52031079,Gateway - Green Valley Ranch,39.770199,-104.738625,Entire home/apt,141.0,341,1
52047936,Indian Creek,39.6918,-104.89487,Entire home/apt,103.0,332,14
52049663,Montbello,39.78608,-104.83722,Private room,80.0,180,16
52053171,West Highland,39.76842,-105.03715,Entire home/apt,95.0,179,1
52057956,Goldsmith,39.67785,-104.9248,Entire home/apt,90.0,365,1
52063321,Virginia Village,39.685482,-104.935738,Entire home/apt,175.0,183,3
52111005,Capitol Hill,39.733883,-104.978386,Entire home/apt,63.0,79,6
52112116,College View - South Platte,39.6792,-105.00062,Private room,500.0,365,3
52133238,Union Station,39.7508,-105.00257,Entire home/apt,115.0,273,1
52149765,Whittier,39.76003,-104.97091,Entire home/apt,584.0,348,1
52152831,Five Points,39.75241,-104.97867,Private room,85.0,346,1
52168651,Washington Virginia Vale,39.70375,-104.9241,Private room,180.0,263,1
52173401,Capitol Hill,39.73543,-104.98147,Entire home/apt,83.0,120,1
52188116,Athmar Park,39.69938,-105.00739,Entire home/apt,121.0,177,1
52207601,Sunnyside,39.77703,-105.01366,Entire home/apt,115.0,178,1
52219022,Berkeley,39.77607,-105.04505,Private room,102.0,62,3
52225414,West Colfax,39.737011,-105.040215,Entire home/apt,152.0,1,42
52226487,Barnum,39.71517,-105.03703,Entire home/apt,231.0,92,42
52255110,Sunnyside,39.77546,-105.02239,Entire home/apt,108.0,147,12
52256239,Washington Park West,39.70673349959753,-104.98244251508908,Entire home/apt,127.0,303,48
52280486,Washington Park West,39.706705178404754,-104.98102032246156,Entire home/apt,122.0,269,48
52285790,DIA,39.80161,-104.7638,Private room,50.0,179,1
52287425,City Park West,39.74212424635199,-104.96394632446,Entire home/apt,286.0,339,3
52299356,West Colfax,39.738014221191406,-105.04119873046876,Entire home/apt,159.0,88,1
52309336,CBD,39.74552,-104.99624,Entire home/apt,110.0,341,1
52323197,Berkeley,39.77819,-105.04399,Entire home/apt,97.0,269,1
52324879,Gateway - Green Valley Ranch,39.77155,-104.75764,Entire home/apt,95.0,69,1
52340045,College View - South Platte,39.67719,-105.00063,Private room,500.0,365,3
52384065,Speer,39.721836,-104.984039,Entire home/apt,152.0,71,2
52391079,Washington Park West,39.7079963684082,-104.97364044189452,Entire home/apt,138.0,295,1
52392721,Speer,39.72058,-104.98481,Entire home/apt,73.0,363,1
52407688,East Colfax,39.74187,-104.89026,Private room,50.0,180,1
52411239,Union Station,39.75443,-104.9999,Entire home/apt,176.0,362,4
52418280,Highland,39.76842,-105.00094,Entire home/apt,125.0,176,1
52429527,Five Points,39.7579085,-104.9848531,Entire home/apt,140.0,344,19
52451542,West Colfax,39.73734,-105.03357,Entire home/apt,247.0,179,1
52465387,Union Station,39.75739,-105.00272,Entire home/apt,250.0,269,1
52467149,Highland,39.763144167348166,-105.00708722711497,Entire home/apt,257.0,78,1
52487027,Regis,39.78654,-105.03488,Entire home/apt,120.0,356,1
52495939,Cheesman Park,39.73361,-104.97114,Entire home/apt,80.0,89,17
52513044,Berkeley,39.773098,-105.052979,Entire home/apt,122.0,271,4
52515096,Cheesman Park,39.73579,-104.96527,Entire home/apt,81.0,349,1
52516911,Five Points,39.75263,-104.9743,Entire home/apt,70.0,274,40
52534355,Speer,39.7207466753308,-104.98709306177864,Entire home/apt,99.0,167,1
52555675,Washington Virginia Vale,39.70464,-104.91017,Entire home/apt,151.0,266,2
52555963,Gateway - Green Valley Ranch,39.79316,-104.79626,Entire home/apt,500.0,365,1
52558612,Highland,39.76742,-105.00676,Entire home/apt,449.0,249,1
52586350,Five Points,39.75551,-104.97655,Entire home/apt,122.0,51,1
52599205,Five Points,39.75444,-104.9884,Entire home/apt,72.0,315,1
52615741,Sloan Lake,39.75676,-105.03872,Entire home/apt,82.0,353,1
52633698,Athmar Park,39.70888,-105.01923,Entire home/apt,61.0,138,1
52634654,Five Points,39.75472,-104.98281,Entire home/apt,150.0,72,1
52667063,West Colfax,39.74024174438165,-105.02893679887416,Entire home/apt,215.0,315,1
52671258,Sunnyside,39.78206,-105.01708,Entire home/apt,134.0,365,1
52674413,Jefferson Park,39.74874,-105.02384,Entire home/apt,87.0,81,1
52691368,Union Station,39.75532,-104.99989,Entire home/apt,248.0,356,4
52691429,Jefferson Park,39.748386,-105.020882,Entire home/apt,99.0,293,5
52691430,Jefferson Park,39.748386,-105.020882,Entire home/apt,120.0,320,5
52691431,Jefferson Park,39.748386,-105.020882,Entire home/apt,110.0,307,5
52691434,Jefferson Park,39.74873,-105.018608,Entire home/apt,115.0,327,5
52702783,Sloan Lake,39.74738,-105.02523,Private room,25.0,159,15
52702841,Speer,39.7122,-104.97983,Entire home/apt,71.0,124,1
52728671,Sloan Lake,39.75184,-105.03254,Entire home/apt,99.0,333,1
52738057,Overland,39.6769,-104.98973,Entire home/apt,24.0,29,9
52750953,Berkeley,39.77512059840713,-105.04293227329012,Entire home/apt,230.0,363,85
52752760,East Colfax,39.73601,-104.885,Entire home/apt,80.0,91,1
52755928,Virginia Village,39.6839,-104.91597,Entire home/apt,96.0,360,1
52756078,Washington Park West,39.70921,-104.98545,Entire home/apt,113.0,149,1
52757089,Whittier,39.75251,-104.96727,Entire home/apt,140.0,179,10
52788919,Five Points,39.74811,-104.97862,Entire home/apt,95.0,263,1
52809137,Cherry Creek,39.724,-104.95528,Entire home/apt,192.0,162,1
52822945,Jefferson Park,39.748695,-105.018608,Entire home/apt,99.0,347,5
52828018,Berkeley,39.776138,-105.040291,Entire home/apt,257.0,165,1
52839360,West Colfax,39.73839,-105.0525,Entire home/apt,73.0,362,4
52839861,West Colfax,39.74049963371411,-105.05238189653542,Entire home/apt,94.0,333,4
52842456,Berkeley,39.776287,-105.052078,Entire home/apt,163.0,25,1
52845989,Congress Park,39.735264,-104.945389,Entire home/apt,161.0,186,1
52876246,Sloan Lake,39.75652,-105.03931,Entire home/apt,265.0,119,1
52877310,Clayton,39.76603,-104.95518,Entire home/apt,199.0,82,2
52879958,Hale,39.72825116872801,-104.93219800153857,Entire home/apt,75.0,22,1
52885843,Rosedale,39.6713,-104.98448,Entire home/apt,169.0,113,1
52895141,CBD,39.744488,-104.98922,Entire home/apt,75.0,216,2
52896162,Baker,39.71571,-104.98936,Entire home/apt,104.0,359,40
52951187,Sunnyside,39.77579,-104.99973,Entire home/apt,157.0,359,1
52954525,Overland,39.68157,-104.98781,Entire home/apt,100.0,205,1
52954830,Athmar Park,39.69845,-105.02186,Entire home/apt,81.0,249,3
52968953,West Colfax,39.74225,-105.03313,Entire home/apt,425.0,262,1
52969120,North Park Hill,39.75294,-104.92929,Entire home/apt,266.0,139,1
52991744,Five Points,39.76052,-104.99894,Entire home/apt,95.0,214,1
53003310,Five Points,39.76106,-104.9832,Entire home/apt,204.0,78,1
53009654,Speer,39.72367,-104.97588,Entire home/apt,89.0,30,1
53032494,Highland,39.757935,-105.01548,Entire home/apt,110.0,330,19
53059477,Valverde,39.71272,-105.02338,Entire home/apt,100.0,77,1
53075011,Stapleton,39.80018,-104.88169,Entire home/apt,150.0,365,2
53093961,Baker,39.71727,-104.99113,Entire home/apt,92.0,16,1
53097024,Baker,39.7193,-104.99586,Entire home/apt,216.0,17,1
53106044,Five Points,39.74968,-104.98284,Entire home/apt,209.0,296,1
53106832,Speer,39.71388563983087,-104.98577329309975,Entire home/apt,152.0,352,2
53111091,Cole,39.766,-104.96397,Entire home/apt,2500.0,50,1
53111867,Barnum West,39.72341,-105.04483,Entire home/apt,63.0,304,1
53114846,Bear Valley,39.65821,-105.06856,Private room,92.0,306,1
53127292,Five Points,39.75449,-104.98826,Entire home/apt,60.0,342,40
53132938,Washington Park West,39.7055836,-104.9818977,Entire home/apt,156.0,332,48
53133007,Sunnyside,39.77294,-105.00559,Entire home/apt,75.0,174,3
53146594,Lincoln Park,39.73442,-105.00327,Entire home/apt,295.0,120,1
53163599,Regis,39.78726,-105.02798,Entire home/apt,96.0,345,1
53164589,Speer,39.71269,-104.98597,Entire home/apt,175.0,122,2
53165300,University Hills,39.65845,-104.93077,Entire home/apt,315.0,362,3
53171426,Capitol Hill,39.736301,-104.976997,Entire home/apt,160.0,56,6
53171431,Capitol Hill,39.736343,-104.979477,Entire home/apt,147.0,53,6
53171434,Capitol Hill,39.736397,-104.979492,Entire home/apt,132.0,43,6
53221041,Gateway - Green Valley Ranch,39.79478,-104.77569,Private room,80.0,364,1
53237424,Valverde,39.71258,-105.01742,Entire home/apt,80.0,30,1
53240681,Northeast Park Hill,39.7669,-104.93285,Entire home/apt,117.0,267,1
53253527,Elyria Swansea,39.78229,-104.96465,Entire home/apt,125.0,285,1
53258444,Overland,39.682629,-104.9895088,Entire home/apt,109.0,303,1
53263729,Cheesman Park,39.73578,-104.97003,Entire home/apt,102.0,330,1
53289053,Five Points,39.750587,-104.976479,Entire home/apt,43.0,195,2
